reference,subtype,gene,donors,effect,positive_fraction,p,loo_min,q
nonmidget,HRGC7,SHROOM3,36,-0.9112069360027818,0.1388888888888889,4.72074645909561e-05,-1.0101645829885335,0.00021195188183694577
nonmidget,HRGC7,CTXN3,36,-0.18709779949997535,0.027777777777777776,0.00035153256850746316,-0.19317650743671685,0.0013934624337232774
nonmidget,HRGC7,DDX60,36,-0.5195166144138159,0.19444444444444445,0.0011162867043455296,-0.5760410384004675,0.0036929785707671653
nonmidget,HRGC7,KBTBD11,36,-0.6427908012920647,0.2222222222222222,0.000162896006079879,-0.6981488328219232,0.0006782246045622999
nonmidget,HRGC7,MAN1A1,36,-4.003806132703106,0.027777777777777776,1.829161137697455e-07,-4.132640151420619,1.8716997688066983e-06
nonmidget,HRGC7,RASGRP1,36,-1.3620556505071528,0.0,1.680295787277147e-07,-1.395888697606316,1.8716997688066983e-06
nonmidget,HRGC8,ENPP2,12,-0.8304004311616909,0.08333333333333333,0.050460608611093596,-1.187101080823795,0.08073697377774976
nonmidget,HRGC8,GDF6,12,-0.18804999974839678,0.0,0.06788915486182899,-0.20514545427097833,0.1055133427646297
nonmidget,HRGC8,GNAI1,12,-0.5467071242532866,0.3333333333333333,0.480176889906077,-0.659924070191219,0.5479782100725097
nonmidget,HRGC8,CHRNB2,12,-0.4959223902260375,0.3333333333333333,0.11666446478102341,-0.6209047325644548,0.16802737971734957
nonmidget,HRGC8,GLDN,12,0.4963528170687051,0.6666666666666666,0.23931654122149526,0.36641836596604643,0.30834342060749026
nonmidget,HRGC8,DLGAP1,12,0.7768031606687966,1.0,0.00221772146423705,0.7302035094190842,0.006593225974758797
nonmidget,HRGC8,DTX3L,12,-0.5072690439086934,0.16666666666666666,0.0593361198809086,-0.6421460142751432,0.09408249638774697
nonmidget,HRGC8,LPAR1,12,0.23847396999967121,0.4166666666666667,0.6464622026641696,-0.0533095207636397,0.7031974516000857
nonmidget,HRGC8,PDLIM5,12,0.16984876900717394,0.6666666666666666,0.20942675696103719,0.11758347848115096,0.2754791421909009
nonmidget,HRGC8,KIAA1217,12,0.6978148249449531,0.8333333333333334,0.018602929901135743,0.5983971798570628,0.03396385542116069
nonmidget,HRGC8,FGF18,12,-0.39098575837975424,0.5,0.34652171170610724,-0.5665804168147592,0.42060566386396464
nonmidget,HRGC8,MAN1A2,12,-0.10615187819363991,0.4166666666666667,0.480176889906077,-0.1446429563487744,0.5479782100725097
nonmidget,HRGC8,IGF1,12,3.2831852289304475,1.0,0.00221772146423705,3.1072197154143213,0.006593225974758797
nonmidget,HRGC8,IGFBP5,12,-2.4009811020484393,0.0,0.00221772146423705,-2.5563708714096705,0.006593225974758797
nonmidget,HRGC8,IL1RAPL2,12,2.2264511661129434,1.0,0.00221772146423705,1.9850036761759378,0.006593225974758797
nonmidget,HRGC8,IRX1,12,0.4307322640415903,0.8333333333333334,0.15793931050013033,0.28992572977611614,0.21821494144859177
nonmidget,HRGC8,SLC16A2,12,0.3210877965163469,0.6666666666666666,0.34652171170610724,0.09454740018242697,0.42060566386396464
nonmidget,HRGC8,OPN4,12,-2.0506791337583743,0.16666666666666666,0.009632975772588676,-2.374192243354767,0.0217359453330206
nonmidget,HRGC8,OSTF1,12,-0.1452234735862791,0.4166666666666667,0.38818640520827785,-0.21325963164488052,0.46100409795315045
nonmidget,HRGC8,KSR1,12,-0.268062043972197,0.3333333333333333,0.07118923429208963,-0.33777770680521346,0.1089504803078937
nonmidget,HRGC8,SLC7A8,12,-0.39856187927958436,0.16666666666666666,0.012063323418854825,-0.45279653004097226,0.023695813858464834
nonmidget,HRGC8,KCNC4,12,-0.20991429864830347,0.4166666666666667,0.480176889906077,-0.4148102225363592,0.5479782100725097
nonmidget,HRGC8,PLEKHA2,12,-2.307526485828356,0.08333333333333333,0.0028734139278525223,-2.537286197900713,0.00840067859305721
nonmidget,HRGC8,TMEM200A,12,2.0106244477984974,1.0,0.00221772146423705,1.8352632696420308,0.006593225974758797
nonmidget,HRGC8,SRPX2,12,-0.025814095525085182,0.0,0.17971249487899976,-0.02816083148191111,0.24071079983792967
nonmidget,HRGC8,TGFBR3,12,-0.19671414615562333,0.5,0.8139453463016609,-0.38352213493326326,0.8406947238796497
nonmidget,HRGC8,SLC44A5,12,1.6228707626563008,0.9166666666666666,0.006039559048656823,1.3464988341613917,0.01432563871379516
nonmidget,HRGC8,SDK1,12,-1.0880122965494563,0.16666666666666666,0.004741768038406972,-1.1970152445841704,0.011655742664240602
nonmidget,HRGC8,CAV2,12,0.36855979179584986,0.75,0.09948088075636445,0.3137476588777595,0.14614887323138684
nonmidget,HRGC8,TMEM144,12,-0.5305918489276266,0.25,0.012063323418854825,-0.5946263824006435,0.023695813858464834
nonmidget,HRGC8,RBMS3,12,-0.4272644269226416,0.4166666666666667,0.38818640520827785,-0.518104295716343,0.46100409795315045
nonmidget,HRGC8,VAT1L,12,0.8441224408674207,0.8333333333333334,0.015022338553107785,0.7255726229343223,0.0290541932455711
nonmidget,HRGC8,HFE,12,0.11493176719843345,0.16666666666666666,0.6858304344516057,0.004843336640657584,0.7297832917985647
nonmidget,HRGC8,BRINP1,12,-0.14160312169693645,0.3333333333333333,0.23931654122149526,-0.1944194234820939,0.30834342060749026
nonmidget,HRGC8,PARM1,12,0.13523909080834404,0.6666666666666666,0.272095182736126,-0.017940897006582555,0.34108797835867644
nonmidget,HRGC8,VEGFC,12,0.23280707358670025,0.4166666666666667,0.875329249147922,-0.09731470168912647,0.8967284508151006
nonmidget,HRGC8,ITGA7,12,-0.46237197899605337,0.25,0.3078214719088427,-0.583984252018866,0.3804535046064348
nonmidget,HRGC8,PTPRT,12,-0.5036611755046471,0.3333333333333333,0.23931654122149526,-0.7150668519164601,0.30834342060749026
nonmidget,HRGC8,SHROOM3,12,1.6054348531976095,0.9166666666666666,0.0028734139278525223,1.4822144556023125,0.00840067859305721
nonmidget,HRGC8,CTXN3,12,-0.061376508788518934,0.08333333333333333,0.3454475304692257,-0.17858278334121105,0.42046172449919594
nonmidget,HRGC8,DDX60,12,-0.4720233476190292,0.3333333333333333,0.2860033840207056,-0.6198482971983232,0.354483067518621
nonmidget,HRGC8,KBTBD11,12,0.6592650792918611,0.6666666666666666,0.13609738111439365,0.4336572597127717,0.18980300377284692
nonmidget,HRGC8,MAN1A1,12,0.042540339915923986,0.5833333333333334,0.9374729223624751,-0.22295527805170268,0.9471597837875754
nonmidget,HRGC8,RASGRP1,12,-0.4431700513626034,0.25,0.009632975772588676,-0.5010794821445448,0.0217359453330206
nonmidget,HRGC9,ENPP2,11,-1.2837572452329922,0.09090909090909091,0.007645761692991625,-1.452974144498933,0.017529146376715234
nonmidget,HRGC9,GDF6,11,0.02479970934053801,0.09090909090909091,0.5001842570707944,-0.08247173224141477,0.565034847525416
nonmidget,HRGC9,GNAI1,11,0.09461206743593378,0.6363636363636364,0.5937116848746408,-0.011343088839470017,0.6498336849374178
nonmidget,HRGC9,CHRNB2,11,0.14275690764567453,0.5454545454545454,0.5336947142111965,0.019816424560554057,0.5982819726189209
nonmidget,HRGC9,GLDN,11,-0.9966687565389635,0.2727272727272727,0.020795215853599117,-1.163527428438036,0.03780948337018022
nonmidget,HRGC9,DLGAP1,11,0.6058068690638042,1.0,0.003345618115850882,0.5723928688319638,0.008608608017394083
nonmidget,HRGC9,DTX3L,11,-0.23419510560038745,0.45454545454545453,0.24774620591207197,-0.3411318048088493,0.31550891635690786
nonmidget,HRGC9,LPAR1,11,2.328129738623432,1.0,0.003345618115850882,2.11125543097493,0.008608608017394083
nonmidget,HRGC9,PDLIM5,11,-2.3385393733973547,0.0,0.003345618115850882,-2.4253570501579023,0.008608608017394083
nonmidget,HRGC9,KIAA1217,11,-3.3613459445451515,0.0,0.003345618115850882,-3.545423149707331,0.008608608017394083
nonmidget,HRGC9,FGF18,11,0.007164739631981529,0.36363636363636365,1.0,-0.19243195257429935,1.0
nonmidget,HRGC9,MAN1A2,11,0.24351797835676933,0.7272727272727273,0.07536823868947248,0.16409590753527023,0.11415499147458828
nonmidget,HRGC9,IGF1,11,-0.8213265311628892,0.0,0.003345618115850882,-0.8774674665235169,0.008608608017394083
nonmidget,HRGC9,IGFBP5,11,-4.6381243799301615,0.0,0.003345618115850882,-4.881424403874671,0.008608608017394083
nonmidget,HRGC9,IL1RAPL2,11,-1.7666845447103225,0.09090909090909091,0.004439092656792155,-1.9520151046696435,0.01103503259315564
nonmidget,HRGC9,IRX1,11,-1.9579635868634035,0.0,0.003345618115850882,-2.14668148691434,0.008608608017394083
nonmidget,HRGC9,SLC16A2,11,-0.6654791391354901,0.36363636363636365,0.06188375105213765,-0.8158866582653281,0.09741985854361562
nonmidget,HRGC9,OPN4,11,-1.692988419518771,0.18181818181818182,0.01636853923002545,-1.9728194319906849,0.03145046838956855
nonmidget,HRGC9,OSTF1,11,0.05984136139227347,0.7272727272727273,0.5336947142111965,0.010839581117458908,0.5982819726189209
nonmidget,HRGC9,KSR1,11,-0.37769601346239,0.09090909090909091,0.01636853923002545,-0.4495036313436107,0.03145046838956855
nonmidget,HRGC9,SLC7A8,11,0.7494836307117996,1.0,0.003345618115850882,0.6970914070569456,0.008608608017394083
nonmidget,HRGC9,KCNC4,11,1.0400842290160002,0.9090909090909091,0.004439092656792155,0.9516454434036742,0.01103503259315564
nonmidget,HRGC9,PLEKHA2,11,0.44511278856951986,0.7272727272727273,0.06188375105213765,0.35793629802007854,0.09741985854361562
nonmidget,HRGC9,TMEM200A,11,2.479522488573174,1.0,0.003345618115850882,2.403301782144287,0.008608608017394083
nonmidget,HRGC9,SRPX2,11,-0.05011784639114308,0.0,0.06788915486182899,-0.055129631030257385,0.1055133427646297
nonmidget,HRGC9,TGFBR3,11,0.5619694304264512,0.7272727272727273,0.0328542199286437,0.4602121629234167,0.05624846991674408
nonmidget,HRGC9,SLC44A5,11,-0.331629069763329,0.45454545454545453,0.24774620591207197,-0.4243505780626743,0.31550891635690786
nonmidget,HRGC9,SDK1,11,-0.41879544192094154,0.0,0.003345618115850882,-0.4594665285119966,0.008608608017394083
nonmidget,HRGC9,CAV2,11,0.05341650412456673,0.6363636363636364,0.6566419342620566,-0.036181137445813104,0.712509127189408
nonmidget,HRGC9,TMEM144,11,-2.4016478643305974,0.0,0.003345618115850882,-2.5294784812368265,0.008608608017394083
nonmidget,HRGC9,RBMS3,11,0.5518741412022163,1.0,0.003345618115850882,0.4884031958061915,0.008608608017394083
nonmidget,HRGC9,VAT1L,11,-1.6065203161165356,0.18181818181818182,0.007645761692991625,-1.8239667979968026,0.017529146376715234
nonmidget,HRGC9,HFE,11,-0.06260549765259164,0.0,0.027707849358079868,-0.06886604741785081,0.04790355095306539
nonmidget,HRGC9,BRINP1,11,-0.7071945207009925,0.0,0.003345618115850882,-0.7606155748308588,0.008608608017394083
nonmidget,HRGC9,PARM1,11,1.72665570053843,1.0,0.003345618115850882,1.6929956653166276,0.008608608017394083
nonmidget,HRGC9,VEGFC,11,-0.3265426361274151,0.18181818181818182,0.21322298815094953,-0.4410675866426107,0.2788056903013902
nonmidget,HRGC9,ITGA7,11,0.22200823722748356,0.6363636363636364,0.21322298815094953,0.1590794615301033,0.2788056903013902
nonmidget,HRGC9,PTPRT,11,-3.60251485933801,0.0,0.003345618115850882,-3.9576595887636676,0.008608608017394083
nonmidget,HRGC9,SHROOM3,11,-0.8383023715214758,0.2727272727272727,0.06188375105213765,-0.995316492578057,0.09741985854361562
nonmidget,HRGC9,CTXN3,11,-0.2078510595034465,0.0,0.007685794055213263,-0.22863616545379117,0.017567529269058885
nonmidget,HRGC9,DDX60,11,-1.071276137495305,0.09090909090909091,0.0058470757973204815,-1.212516392863334,0.013944245803907924
nonmidget,HRGC9,KBTBD11,11,-1.1303989751486279,0.09090909090909091,0.0058470757973204815,-1.2538902475827327,0.013944245803907924
nonmidget,HRGC9,MAN1A1,11,-3.995220461119257,0.0,0.003345618115850882,-4.282932164521079,0.008608608017394083
nonmidget,HRGC9,RASGRP1,11,0.6720485078351717,1.0,0.003345618115850882,0.5632677429749972,0.008608608017394083
nonmidget,PG_OFF,ENPP2,34,0.1026465046800421,0.6470588235294118,0.21516137084866804,0.06088242681939959,0.280922858081347
nonmidget,PG_OFF,GDF6,34,0.021241899978431466,0.029411764705882353,0.10974463874701328,-0.07214558216597981,0.15884092450225606
nonmidget,PG_OFF,GNAI1,34,0.7028985928219836,0.9705882352941176,3.996660616397183e-07,0.6826699070985758,2.6847796507095576e-06
nonmidget,PG_OFF,CHRNB2,34,-0.37374653259880347,0.20588235294117646,0.001915583159661774,-0.432105513729424,0.006020404216079861
nonmidget,PG_OFF,GLDN,34,-1.5802368587792561,0.0,3.6528331903033e-07,-1.6042951641101355,2.5511850852911936e-06
nonmidget,PG_OFF,DLGAP1,34,-0.9530959615800969,0.0,3.6528331903033e-07,-0.9778190183133209,2.5511850852911936e-06
nonmidget,PG_OFF,DTX3L,34,0.014101817358477757,0.4117647058823529,0.7910125552405309,-0.07950203092593211,0.8189306454254909
nonmidget,PG_OFF,LPAR1,34,-1.4057228010974467,0.029411764705882353,1.4301944151301738e-06,-1.451366328872556,8.119813453642276e-06
nonmidget,PG_OFF,PDLIM5,34,-0.8513681078198165,0.029411764705882353,4.780391939239684e-07,-0.879805327018915,3.1161073381710535e-06
nonmidget,PG_OFF,KIAA1217,34,-1.7536107653965118,0.08823529411764706,8.867009639231229e-07,-1.8355950610584608,5.2368915990090475e-06
nonmidget,PG_OFF,FGF18,34,-0.2896129604346038,0.35294117647058826,0.04639915206676906,-0.35480520757178463,0.07660647996014404
nonmidget,PG_OFF,MAN1A2,34,-0.07565009548699544,0.35294117647058826,0.07970628861224237,-0.08993426774658134,0.12051809961988537
nonmidget,PG_OFF,IGF1,34,-0.8383702849575316,0.08823529411764706,1.4854398316921947e-05,-0.8912698954203141,7.18234643895127e-05
nonmidget,PG_OFF,IGFBP5,34,-1.4024932039045863,0.08823529411764706,1.3669392271481449e-06,-1.4592178701373406,7.862134116930507e-06
nonmidget,PG_OFF,IL1RAPL2,34,-2.0324143920541826,0.058823529411764705,1.622108940021512e-06,-2.132768165268684,9.092075587381723e-06
nonmidget,PG_OFF,IRX1,34,-1.4081563417072998,0.029411764705882353,8.867009639231229e-07,-1.475016181937498,5.2368915990090475e-06
nonmidget,PG_OFF,SLC16A2,34,0.11418740660222323,0.5588235294117647,0.3514605324271852,0.0612315342237341,0.4254267792791238
nonmidget,PG_OFF,OPN4,34,-2.6249958957981154,0.0,5.388790737562247e-07,-2.704541225973816,3.4363303254020127e-06
nonmidget,PG_OFF,OSTF1,34,0.27309224503138035,0.7352941176470589,0.0011264160993323922,0.2535875731516106,0.0037125324622191203
nonmidget,PG_OFF,KSR1,34,0.25057235014524926,0.8529411764705882,0.00011560473099447029,0.22179235193401586,0.0004914597259668302
nonmidget,PG_OFF,SLC7A8,34,0.06869097330927276,0.7058823529411765,0.0347362603255673,0.051893325516365205,0.05912554949032732
nonmidget,PG_OFF,KCNC4,34,-1.5383882449864474,0.0,3.6528331903033e-07,-1.578161913640118,2.5511850852911936e-06
nonmidget,PG_OFF,PLEKHA2,34,0.9548258050129251,1.0,3.6528331903033e-07,0.912722186222481,2.5511850852911936e-06
nonmidget,PG_OFF,TMEM200A,34,-2.4707439139107312,0.0,3.6528331903033e-07,-2.532092111251264,2.5511850852911936e-06
nonmidget,PG_OFF,SRPX2,34,-0.12743293199580555,0.0,0.00221772146423705,-0.13129453599567845,0.006593225974758797
nonmidget,PG_OFF,TGFBR3,34,-0.5632331724696648,0.23529411764705882,0.000417296685644411,-0.6295617823150339,0.0016393798364601859
nonmidget,PG_OFF,SLC44A5,34,-1.002351310000619,0.17647058823529413,9.362184220106845e-05,-1.1129742441859096,0.0004038589271418639
nonmidget,PG_OFF,SDK1,34,1.2196932743385442,1.0,3.6528331903033e-07,1.2055882042188013,2.5511850852911936e-06
nonmidget,PG_OFF,CAV2,34,-0.9192519682456775,0.058823529411764705,6.815882778478537e-07,-0.9499560174275166,4.194389402140638e-06
nonmidget,PG_OFF,TMEM144,34,-0.6635275600447907,0.11764705882352941,1.0551976875643734e-06,-0.687048612513789,6.149496457328799e-06
nonmidget,PG_OFF,RBMS3,34,-0.33704022912447273,0.2647058823529412,0.003367299875008554,-0.3784954775336673,0.008639136705561306
nonmidget,PG_OFF,VAT1L,34,-1.368412069844812,0.029411764705882353,5.225915161937345e-07,-1.4266734029657084,3.3567922208064693e-06
nonmidget,PG_OFF,HFE,34,-0.07294175014838056,0.058823529411764705,0.09948088075636445,-0.10591324685889497,0.14614887323138684
nonmidget,PG_OFF,BRINP1,34,0.021366736568093913,0.5588235294117647,0.2484941132397941,0.005792243103829867,0.3160040746402006
nonmidget,PG_OFF,PARM1,34,-2.2439228049601123,0.0,3.6528331903033e-07,-2.283979199990283,2.5511850852911936e-06
nonmidget,PG_OFF,VEGFC,34,-0.43439532853313745,0.11764705882352941,0.000815736363503868,-0.5415899994203235,0.0027503754784804746
nonmidget,PG_OFF,ITGA7,34,-0.08659804306420814,0.47058823529411764,0.2776432923583433,-0.12257523043135483,0.3470541154479291
nonmidget,PG_OFF,PTPRT,34,-5.504825891541871,0.0,3.6528331903033e-07,-5.572940491746068,2.5511850852911936e-06
nonmidget,PG_OFF,SHROOM3,34,-1.0894331017882908,0.14705882352941177,7.195054420722183e-06,-1.166061699048701,3.6599120752806476e-05
nonmidget,PG_OFF,CTXN3,34,-0.07392420344752286,0.08823529411764706,0.05262434185535095,-0.10708418484816322,0.0838938783201247
nonmidget,PG_OFF,DDX60,34,-0.46329800166405244,0.2647058823529412,0.005461935022195175,-0.5115679429732805,0.013168500875429461
nonmidget,PG_OFF,KBTBD11,34,-0.28286860692690224,0.35294117647058826,0.020526741887784226,-0.37168903495844374,0.037398618760352206
nonmidget,PG_OFF,MAN1A1,34,-4.439519900596572,0.0,3.6528331903033e-07,-4.537556814182619,2.5511850852911936e-06
nonmidget,PG_OFF,RASGRP1,34,-1.264422237804398,0.0,3.6528331903033e-07,-1.2931597451966168,2.5511850852911936e-06
nonmidget,PG_ON,ENPP2,36,-1.0930399446797865,0.027777777777777776,8.217826514754129e-07,-1.150044665254515,4.987370574471471e-06
nonmidget,PG_ON,GDF6,36,-0.1543531538435683,0.0,0.005062032126267864,-0.15876324395338454,0.012305492461645636
nonmidget,PG_ON,GNAI1,36,-1.2815976322212912,0.0,1.680295787277147e-07,-1.3147153207068454,1.8716997688066983e-06
nonmidget,PG_ON,CHRNB2,36,-0.08263558777088799,0.5555555555555556,0.9373882722307465,-0.1257030602506494,0.9471597837875754
nonmidget,PG_ON,GLDN,36,-0.3979015462813439,0.3888888888888889,0.051401648041625156,-0.4891920058295012,0.08209337618263182
nonmidget,PG_ON,DLGAP1,36,-2.5054980797371695,0.0,1.680295787277147e-07,-2.5350328171365533,1.8716997688066983e-06
nonmidget,PG_ON,DTX3L,36,-0.9008063485124094,0.08333333333333333,6.5153863633941635e-06,-0.9578855208257049,3.352947368296411e-05
nonmidget,PG_ON,LPAR1,36,-1.6861876552849295,0.027777777777777776,6.484785739349568e-07,-1.7408161741847543,4.047242163565687e-06
nonmidget,PG_ON,PDLIM5,36,-0.6547433922363332,0.1388888888888889,2.216796732388737e-05,-0.7223136159174067,0.00010321593251333801
nonmidget,PG_ON,KIAA1217,36,-2.945567852459806,0.0,1.680295787277147e-07,-3.0238901893634957,1.8716997688066983e-06
nonmidget,PG_ON,FGF18,36,-0.32723602793627865,0.4722222222222222,0.12364902145322192,-0.36334962353766365,0.17409782220613645
nonmidget,PG_ON,MAN1A2,36,-0.12497706066322199,0.2777777777777778,0.003141029515924252,-0.13431194127023488,0.008608608017394083
nonmidget,PG_ON,IGF1,36,-0.7648660302960224,0.16666666666666666,1.1115540281914786e-05,-0.8015982370112157,5.526370309652549e-05
nonmidget,PG_ON,IGFBP5,36,2.86809286523412,1.0,1.680295787277147e-07,2.8175799942996163,1.8716997688066983e-06
nonmidget,PG_ON,IL1RAPL2,36,-2.2886709909759286,0.05555555555555555,2.1660708397295836e-07,-2.357715380263421,2.0718938466978623e-06
nonmidget,PG_ON,IRX1,36,1.0721088344754457,0.9722222222222222,2.7862785379144005e-07,1.0405107252154586,2.501964401392523e-06
nonmidget,PG_ON,SLC16A2,36,-0.538596957687581,0.25,0.0011456013982430841,-0.58461415890927,0.0037616762330369927
nonmidget,PG_ON,OPN4,36,-1.6083142752311463,0.2222222222222222,0.00015293869910054607,-1.7151526791758025,0.0006408859771832407
nonmidget,PG_ON,OSTF1,36,-0.8431318963990971,0.027777777777777776,1.829161137697455e-07,-0.8684627727758514,1.8716997688066983e-06
nonmidget,PG_ON,KSR1,36,0.22864254365238143,0.8611111111111112,4.486114642395039e-06,0.20888530131351332,2.378181256209418e-05
nonmidget,PG_ON,SLC7A8,36,-0.37335735862301134,0.16666666666666666,1.0877037898755246e-05,-0.4009889871638954,5.438518949377623e-05
nonmidget,PG_ON,KCNC4,36,1.0381313106782757,1.0,1.680295787277147e-07,1.010792645510184,1.8716997688066983e-06
nonmidget,PG_ON,PLEKHA2,36,0.02697934004239118,0.5555555555555556,0.6262386140844808,-0.008172997883387361,0.6837344669905001
nonmidget,PG_ON,TMEM200A,36,-1.5214542039953716,0.1111111111111111,8.769677434012983e-07,-1.58813546017996,5.2368915990090475e-06
nonmidget,PG_ON,SRPX2,36,-0.022818108936566238,0.027777777777777776,0.050460608611093596,-0.06661781359885831,0.08073697377774976
nonmidget,PG_ON,TGFBR3,36,0.19981938290954604,0.6388888888888888,0.04775609085490419,0.14903117725206363,0.07840552229909643
nonmidget,PG_ON,SLC44A5,36,-1.0650075249965023,0.19444444444444445,0.00014355641038127362,-1.1606404200046283,0.000607354043920773
nonmidget,PG_ON,SDK1,36,-0.7507011427055493,0.05555555555555555,4.972161277661779e-07,-0.7843180085208775,3.217280826722327e-06
nonmidget,PG_ON,CAV2,36,1.116390543977084,0.9722222222222222,1.829161137697455e-07,1.0777417071086681,1.8716997688066983e-06
nonmidget,PG_ON,TMEM144,36,0.4033998154844255,0.8888888888888888,1.4502066411074273e-05,0.37290655111107185,7.05072842085379e-05
nonmidget,PG_ON,RBMS3,36,0.4669514087752851,0.8055555555555556,1.7948991286699215e-05,0.44105232211073986,8.584300180595276e-05
nonmidget,PG_ON,VAT1L,36,0.4761373579008132,0.7777777777777778,0.0025576993934751414,0.4242995654652646,0.007527677144676002
nonmidget,PG_ON,HFE,36,-0.06361092496664099,0.05555555555555555,0.09116079400519664,-0.07724189328809458,0.13689675550268438
nonmidget,PG_ON,BRINP1,36,-0.00024084886535676495,0.3888888888888889,0.6944935203887821,-0.022400951561873633,0.7358606619588165
nonmidget,PG_ON,PARM1,36,1.0248580724789804,0.9722222222222222,1.829161137697455e-07,0.9937206442388641,1.8716997688066983e-06
nonmidget,PG_ON,VEGFC,36,-0.04182779075388762,0.3055555555555556,0.3740434083783506,-0.11298482433617979,0.45028481446367785
nonmidget,PG_ON,ITGA7,36,0.32385579856363567,0.7777777777777778,0.003655478822612103,0.28627734534105476,0.009324119895358408
nonmidget,PG_ON,PTPRT,36,2.4360649285893876,0.9444444444444444,3.576364843288816e-07,2.3530797706618074,2.5511850852911936e-06
nonmidget,PG_ON,SHROOM3,36,0.020997249206877306,0.6111111111111112,0.5297268757576521,-0.02816101271956068,0.5967396997616066
nonmidget,PG_ON,CTXN3,36,0.02902543103758595,0.25,0.5861803873075235,-0.008999615814940963,0.6431904499134922
nonmidget,PG_ON,DDX60,36,0.5371727189087623,0.8055555555555556,7.044568712371233e-05,0.49990631842197236,0.00030689210232112305
nonmidget,PG_ON,KBTBD11,36,0.27749236886968054,0.4722222222222222,0.2997834215890085,0.20036163109884708,0.37103995921002464
nonmidget,PG_ON,MAN1A1,36,3.340066641296709,1.0,1.680295787277147e-07,3.302720777853777,1.8716997688066983e-06
nonmidget,PG_ON,RASGRP1,36,-0.6166206405795134,0.1388888888888889,3.852191644461084e-05,-0.6778527364600375,0.00017473859005802855
nonmidget,ipRGC,ENPP2,15,-1.4195702635699246,0.0,0.0014737808438751421,-1.520968139539205,0.004699011386268569
nonmidget,ipRGC,GDF6,15,0.04681321958331626,0.06666666666666667,0.3454475304692257,-0.15208778178640417,0.42046172449919594
nonmidget,ipRGC,GNAI1,15,0.48588510016024544,0.8666666666666667,0.010593539088689496,0.4291937115860563,0.023122070241695956
nonmidget,ipRGC,CHRNB2,15,-0.5936080738926571,0.2,0.023095732617466554,-0.6982569021496301,0.04162418445332584
nonmidget,ipRGC,GLDN,15,2.8738338081072454,1.0,0.0006549583433856956,2.7279905691920554,0.0022691470164543782
nonmidget,ipRGC,DLGAP1,15,0.5869528058942506,0.9333333333333333,0.0008052762369668133,0.5502930271028195,0.0027255503405030604
nonmidget,ipRGC,DTX3L,15,-1.1198176266716942,0.0,0.0006549583433856956,-1.181747746142388,0.0022691470164543782
nonmidget,ipRGC,LPAR1,15,-1.7286280238489866,0.06666666666666667,0.0018714329102470315,-1.8835299259501317,0.0059027274588436835
nonmidget,ipRGC,PDLIM5,15,-2.0420863708133052,0.0,0.0006549583433856956,-2.1467006942835742,0.0022691470164543782
nonmidget,ipRGC,KIAA1217,15,2.457119416617568,1.0,0.0006549583433856956,2.3225653052048414,0.0022691470164543782
nonmidget,ipRGC,FGF18,15,-0.5937502796345863,0.3333333333333333,0.10942115881922926,-0.7520759466904653,0.15884092450225606
nonmidget,ipRGC,MAN1A2,15,0.28593837153134033,0.9333333333333333,0.0012063162374293,0.2522993797952953,0.003902787826977147
nonmidget,ipRGC,IGF1,15,-0.8899325839653768,0.13333333333333333,0.01074678300534386,-1.0098664339870016,0.023122070241695956
nonmidget,ipRGC,IGFBP5,15,-4.702090810672427,0.0,0.0006549583433856956,-4.889667348140607,0.0022691470164543782
nonmidget,ipRGC,IL1RAPL2,15,-2.1130538164933053,0.06666666666666667,0.0008052762369668133,-2.274551830437819,0.0027255503405030604
nonmidget,ipRGC,IRX1,15,0.7323002346680744,0.9333333333333333,0.004514052854917142,0.630073611437189,0.011127077065341974
nonmidget,ipRGC,SLC16A2,15,-1.1539844996589594,0.13333333333333333,0.0053856650166407526,-1.3504508811726506,0.013020289051219401
nonmidget,ipRGC,OPN4,15,2.284996579939848,0.8666666666666667,0.003142928531165604,2.0110706812585337,0.008608608017394083
nonmidget,ipRGC,OSTF1,15,1.547988451967441,1.0,0.0006549583433856956,1.4572524029564422,0.0022691470164543782
nonmidget,ipRGC,KSR1,15,-0.6780671786204291,0.06666666666666667,0.0009870974388792306,-0.7291177127538376,0.0032779084762781996
nonmidget,ipRGC,SLC7A8,15,-0.418918900341174,0.2,0.006406490222167371,-0.475342537421516,0.01511450776275412
nonmidget,ipRGC,KCNC4,15,-0.4044171929029355,0.4,0.12515345696288432,-0.4938790858548754,0.17565397468474994
nonmidget,ipRGC,PLEKHA2,15,-1.4502986377845886,0.2,0.010593539088689496,-1.6879945408484844,0.023122070241695956
nonmidget,ipRGC,TMEM200A,15,1.1116340900417234,0.8666666666666667,0.004514052854917142,0.9741111405768167,0.011127077065341974
nonmidget,ipRGC,SRPX2,15,-0.052153962703307175,0.0,0.10880943004054569,-0.0558792457535434,0.1587931980691214
nonmidget,ipRGC,TGFBR3,15,-0.41185457816400467,0.4666666666666667,0.25598851167013814,-0.7095307113632658,0.3250647767239849
nonmidget,ipRGC,SLC44A5,15,-2.1575501696289794,0.0,0.0006549583433856956,-2.298464739261952,0.0022691470164543782
nonmidget,ipRGC,SDK1,15,-4.743613567229839,0.0,0.0006549583433856956,-4.899203247070772,0.0022691470164543782
nonmidget,ipRGC,CAV2,15,0.5293565099514067,0.8,0.01705871853149452,0.446882925551339,0.031898211576011526
