mouse,human,atlas_effect,control_effect,auc,p,q,min_batch_loo_effect,max_batch_loo_effect
Cdk7,CDK7,-0.0031832929295045886,-0.2618788774993188,0.4849624060150376,0.9127209303746625,0.9552267683053416,-0.04304288266134915,0.023014735204343495
Mrpl38,MRPL38,-0.11292878001594175,-0.16524412362678476,0.37969924812030076,0.3239052476775729,0.5410045926889205,-0.15670752906227658,-0.0801954287810025
Tada1,TADA1,-0.15678369571678274,-0.20627723560865974,0.3007518796992481,0.10015401326620585,0.2757259487725544,-0.17710859282511393,-0.1336476968068281
Aaas,AAAS,-0.24051701176536655,0.022882238749478923,0.2894736842105263,0.082200871584331,0.24813554992578185,-0.2781504184400645,-0.17596677545281336
Fbxl15,FBXL15,0.005111590049629022,0.04305680666113254,0.556390977443609,0.649766343314734,0.8035031320285944,-0.05786282555444622,0.05756669226308997
Nptx1,NPTX1,0.09456847103612898,-0.00034797403995678877,0.5225563909774437,0.8632489890081102,0.9285080853458766,0.04076111810890115,0.15825938142950946
Crls1,CRLS1,0.47837931078954776,0.3421988505909539,0.7593984962406015,0.03193935772365684,0.14888592922183774,0.2992409643217018,0.6047854682483056
Otud3,OTUD3,0.0024157541533766924,0.07805558837602478,0.5150375939849624,0.9127209303746625,0.9552267683053416,-0.2690400777390911,0.17700138341381777
Aamp,AAMP,-0.15925586127503877,0.03376404412505618,0.30451127819548873,0.10678990056200999,0.2870605052652442,-0.17778550198128862,-0.14413962224766053
Tmem43,TMEM43,0.25180649511436304,0.4515113983510246,0.7481203007518797,0.04024555166296232,0.16785009952338542,0.18546309154442397,0.2871795160154167
Slc10a3,SLC10A3,0.07663125599993159,0.30418252726056316,0.5075187969924813,0.9625335527087988,0.9804411536894276,-0.15068245965268323,0.28448517100613246
Anks6,ANKS6,0.6565551000668439,0.3512783038081492,0.7669172932330827,0.027258119924963804,0.13726147044270548,0.5206572254431858,0.7564501454887123
Msrb2,MSRB2,-0.1569454304277622,-0.43487889899248966,0.40225563909774437,0.4245418384051516,0.6352770355234643,-0.18054957887345058,-0.11565861337774219
Abhd14a,ABHD14A,-0.2684301569869989,-0.46074896704989055,0.45112781954887216,0.6954615729451195,0.8352269148627999,-0.29542086171151993,-0.24831137962430905
Ckap4,CKAP4,0.40712534097246955,0.3647693038374902,0.7293233082706767,0.058140365266868194,0.2045259022568979,0.3242609526501612,0.5325444368735637
Wrnip1,WRNIP1,0.1648619559971536,-0.05558161772349468,0.7819548872180451,0.01964464300443887,0.11639841788677864,0.13477420365427673,0.19457588615532195
Sms,SMS,0.1677687985690337,0.3016405256910666,0.6804511278195489,0.1368760019470291,0.3284847584328251,0.14992301007313724,0.17706694921608435
Sra1,SRA1,-0.13580097817561487,-0.012031748816733412,0.30451127819548873,0.10678990056200999,0.2870605052652442,-0.17460294478555838,-0.11018980527831523
Dguok,DGUOK,-0.2594298739358232,-0.022626712783273994,0.16917293233082706,0.006140572194144666,0.07487341794367006,-0.29421126594998714,-0.24069156709007178
Mrpl23,MRPL23,-0.1786399805839345,-0.031853562806275715,0.3458646616541353,0.2046867508553436,0.4155874059813366,-0.29381155026328987,0.01697827848086142
Stx12,STX12,0.0018343307428265732,0.009881620539690772,0.5075187969924813,0.9625335527087988,0.9804411536894276,-0.006608260190357207,0.015591798201023188
Trnt1,TRNT1,-0.15238280036845708,-0.00965591977353597,0.20300751879699247,0.0139584042760013,0.10000090914602856,-0.15815037481171323,-0.14361429536532455
Tmod2,TMOD2,0.04687823217994502,0.029778691571078042,0.5112781954887218,0.9375967116341638,0.9668560310444072,0.04394379341525312,0.04950916277381889
Trmt61a,TRMT61A,-0.24589458827824684,0.08757016840198784,0.22932330827067668,0.025148256323276677,0.13143700274903006,-0.30054861224830054,-0.15235814705268824
Eif2b1,EIF2B1,-0.31322495633763037,-0.47319409774168353,0.12406015037593984,0.0018333779237454518,0.05534323791976473,-0.3739777142278058,-0.24769235784622623
Ndufa1,NDUFA1,-0.21771674539436514,-0.24911435857244513,0.24812030075187969,0.03729353091148002,0.16088507020097348,-0.24322884600958883,-0.20492064186169934
Vamp3,VAMP3,0.19738169619816714,0.40178099070923556,0.7255639097744361,0.06241701112694751,0.21254134063319413,0.11382280254792088,0.24217897707243807
Sirt6,SIRT6,-0.32916330451742626,-0.4239233019998787,0.3383458646616541,0.18320740145534176,0.39177550581173887,-0.3830091367427291,-0.2705837206458428
Imp4,IMP4,0.03587905750520015,0.19523726498746852,0.5902255639097744,0.4617709847601852,0.6669494541298989,-0.04698824439304161,0.14258230273327932
Rpl11,RPL11,-0.08281184841254863,0.4263498096862417,0.47368421052631576,0.83870035648056,0.9164899991714484,-0.2217924378582854,0.15494825346270424
Psmc3ip,PSMC3IP,-0.25784876189227846,-0.15976080963954797,0.31954887218045114,0.1368760019470291,0.3284847584328251,-0.390032370543278,-0.17822983705952655
Alkbh6,ALKBH6,-0.10851455154853351,-0.14065073433362496,0.2631578947368421,0.05031564438710954,0.18820342671119436,-0.13810479473546167,-0.06983632570262266
Ak6,AK6,-0.21495403095281862,-0.33266089243290864,0.16165413533834586,0.005065923476836049,0.07037475038903213,-0.23593353779215498,-0.19636508849966372
Rbks,RBKS,0.03848670962254097,0.24958628943111427,0.5338345864661654,0.7900937911896396,0.8889450542759227,-0.10212223820456678,0.11706657750503124
Arpc3,ARPC3,-0.08921815903564578,0.013953042697075979,0.37593984962406013,0.308782142873852,0.5268542245276585,-0.115894800396795,-0.05962336390945033
Psma5,PSMA5,-0.16812329296053896,0.005583279467677116,0.3157894736842105,0.12880224523357667,0.31904907452069586,-0.21094081112367746,-0.12981757789860726
Nudt15,NUDT15,-0.0802833579707174,-0.22925723187804925,0.43045112781954886,0.5729497788551858,0.7544536760237646,-0.16060959377613887,0.015856523670991107
Cdc40,CDC40,0.0955651924575438,-0.15704930771875603,0.5827067669172933,0.5007557286630573,0.6969396552570326,0.07103784795220225,0.14311837819338535
Tmem19,TMEM19,-0.1709283820079488,-0.45621865224988944,0.35714285714285715,0.24024987870349757,0.4565074677168024,-0.30139950751508504,-0.04697624205640416
Timm10,TIMM10,-0.16437713752533067,-0.06730594603861384,0.23308270676691728,0.027258119924963804,0.13726147044270548,-0.1776730029559772,-0.14908050809784523
Brk1,BRK1,-0.08009792262651594,0.06847505863719494,0.40977443609022557,0.4617709847601852,0.6669494541298989,-0.08662861738024308,-0.07146954300839514
Yipf6,YIPF6,0.16108682162603927,0.35181898626912833,0.5451127819548872,0.7187440727245344,0.8494870421439498,0.13202518389618634,0.20085930550891096
Mapk11,MAPK11,-0.003166395642608677,0.30262837260988107,0.5300751879699248,0.8143077020295144,0.9035369286675586,-0.0483836577789063,0.03144530708025428
Tubd1,TUBD1,0.3822378028058837,0.40391914881887603,0.7518796992481203,0.0372872725142893,0.16088507020097348,0.25604857829024696,0.5634553852296005
Rnf141,RNF141,0.10576675674264768,-0.009119778468708706,0.5676691729323309,0.5836673142120434,0.7567889752071411,0.04294186459110749,0.1395997112305225
Ubtd2,UBTD2,-0.29187323015568767,0.1185560176387006,0.39849624060150374,0.40660505129530145,0.62057554221334,-0.5083863742429244,-0.1016961082793606
C1qb,C1QB,0.31269144294424833,-0.6018571903208614,0.7330827067669173,0.05411006549598153,0.19685841092007092,0.036511665241998004,0.6883270443066034
Tmem60,TMEM60,-0.030621477165541755,0.16828182017072635,0.41729323308270677,0.5007557286630573,0.6969396552570326,-0.0406392759995402,-0.010794523873251194
Rabepk,RABEPK,-0.16722263973480445,0.017953612156533794,0.23308270676691728,0.027258119924963804,0.13726147044270548,-0.18525663512128876,-0.15365292897811944
Prcp,PRCP,-0.21071461132590308,-0.2293661645523155,0.37593984962406013,0.308782142873852,0.5268542245276585,-0.29216280566596575,-0.1276194815630478
Ramp1,RAMP1,1.9383760711013722,1.8549921888828251,0.8007518796992481,0.012786952522166564,0.09617338230308306,1.8886740359319605,1.9649925163353235
Tpgs2,TPGS2,-0.04247998442835055,0.028775294542802143,0.40977443609022557,0.4617709847601852,0.6669494541298989,-0.04779847652854752,-0.035113129746816796
Prpf18,PRPF18,0.2748727134574098,0.08732850244042645,0.706766917293233,0.08787037124705742,0.2576592744705656,0.2212850562158284,0.38040897929619355
Prpsap1,PRPSAP1,0.18967536408700436,0.20749621777715443,0.793233082706767,0.015223595716467662,0.10374151345773479,0.13315313137055362,0.22323959934449888
Sh3bgrl2,SH3BGRL2,-0.010600990393546894,-0.20703176884055452,0.4473684210526316,0.6724627258209575,0.8196809106945623,-0.05003768300859779,0.031607826931389305
Kxd1,KXD1,0.04275274172756127,0.04506538693832507,0.5639097744360902,0.6053519967912697,0.7723528046791971,0.028770787979944146,0.05278062090138835
Smpx,SMPX,1.5356350160018777,1.2291813417936397,0.7781954887218046,0.011456849953820097,0.09310171561206473,1.4861261512009623,1.6173600198059033
Ebp,EBP,-0.4201485788583028,-0.3343128145100369,0.2857142857142857,0.07683168852350984,0.23837031364418929,-0.445739506176392,-0.40071869303281904
Usb1,USB1,0.11679556807878289,0.10149655667591118,0.518796992481203,0.8879303817619925,0.9427085963782978,-0.14672972237352466,0.2611179551012932
Ipo11,IPO11,0.3505100630870226,0.3837158644109193,0.6015037593984962,0.40660505129530145,0.62057554221334,0.315181286784215,0.3952267943268084
Mrrf,MRRF,-0.07198074272901511,0.4357887289100084,0.40225563909774437,0.4245418384051516,0.6352770355234643,-0.10916527833562384,-0.01855963684653794
Nudt2,NUDT2,-0.09264500509959728,0.29336487885528406,0.3533834586466165,0.22794136901630258,0.4425303581684484,-0.10866571727133945,-0.0662273697022071
Elavl2,ELAVL2,0.46073861957548345,0.24881565256664118,0.7105263157894737,0.082200871584331,0.24813554992578185,0.45222321548858524,0.4699336538050307
Dnajb4,DNAJB4,0.13075312718582133,-0.034786400205775614,0.7105263157894737,0.082200871584331,0.24813554992578185,0.11651431182603833,0.13943538272140454
Ccr10,CCR10,-0.3283460677969978,0.0893462014273676,0.34962406015037595,0.21608889627253147,0.42921872354044177,-0.5759114864204957,-0.186902471389766
B3gat2,B3GAT2,-0.63495059981613,-1.5468181791594677,0.34210526315789475,0.19372857407322464,0.40211009920532353,-0.6767768683084414,-0.5639225194982291
Adprh,ADPRH,-0.10144550829084764,-0.020690807022438307,0.29699248120300753,0.09385111744605337,0.26651999256419273,-0.12203131183578098,-0.08405559790982053
Tipin,TIPIN,-0.4588426237421599,-0.2542879131311766,0.15413533834586465,0.004164244190646533,0.06672947398182372,-0.5043268977751145,-0.4048138772714944
Ak1,AK1,0.06155030792703897,0.2038360053584123,0.5338345864661654,0.7900937911896396,0.8889450542759227,0.00798232926021658,0.10359615406056122
Clrn1,CLRN1,1.1172674298411234,1.0467274636762336,0.8345864661654135,0.0034582274940845445,0.06394858092952033,1.0043916212234199,1.2295394804635564
Lysmd2,LYSMD2,-0.10805977353529173,-0.24432649854912203,0.36466165413533835,0.26625434866894726,0.4851215041245468,-0.1409951720056135,-0.08520284923879906
Hdac11,HDAC11,-0.24519562609554146,-0.23057664832465186,0.3082706766917293,0.11376952397177288,0.2980745515460313,-0.27289717033856054,-0.23006512922031774
Stac3,STAC3,0.13829666924455708,-0.0325405805962069,0.5827067669172933,0.5007557286630573,0.6969396552570326,0.03455066745538504,0.24361253086378265
Mrpl16,MRPL16,-0.25652800169454704,0.061348044503486854,0.19548872180451127,0.01170335828805971,0.09310171561206473,-0.308976056184763,-0.1828518497243241
Hfe,HFE,1.4288667458042854,1.1488319903903306,0.8947368421052632,0.0010657949453826935,0.048389690020241065,1.3586665958888786,1.4681846044928861
Elac1,ELAC1,0.4673006954246155,0.5058144535481555,0.8421052631578947,0.004595091566150115,0.0684301036031075,0.4456197348640565,0.5027587360639769
Rad17,RAD17,0.1436723477707047,-0.15225736020634129,0.6278195488721805,0.2941334202696758,0.5130682759631437,0.08308066909572798,0.17412234410827176
Rnaseh1,RNASEH1,0.0988460672396263,0.10414230919839884,0.6127819548872181,0.3555738985646425,0.5727437082590845,0.03154950164545234,0.1358537876372914
Dgcr2,DGCR2,0.2654385876116132,0.24941212949774805,0.7368421052631579,0.05031564438710954,0.18820342671119436,0.18617579826063402,0.3328348380365451
Gspt2,GSPT2,0.10034633247377478,-0.35937953730765315,0.6203007518796992,0.3239052476775729,0.5410045926889205,0.058881519456431164,0.15541485400963317
Yipf1,YIPF1,-0.3521840744753426,-0.13435476337807373,0.18045112781954886,0.008139444010466958,0.08131435612961131,-0.43305955348145186,-0.2969486972801514
Enoph1,ENOPH1,-0.15015167400152496,-0.03456190786863189,0.4548872180451128,0.7187440727245344,0.8494870421439498,-0.18503657472956903,-0.11471665057727254
Xrcc1,XRCC1,-0.3191092267865212,0.0010813034489416395,0.24812030075187969,0.03729353091148002,0.16088507020097348,-0.4465885830883227,-0.2126467605730724
Phtf2,PHTF2,0.628713715590564,0.7173701642943704,0.7969924812030075,0.0139584042760013,0.10000090914602856,0.5806004363119373,0.688382993972549
Gca,GCA,0.26440617257751153,0.3026489284321352,0.6804511278195489,0.1368760019470291,0.3284847584328251,0.09741044991156489,0.3650296694666846
Dus4l,DUS4L,-0.41505875053877017,0.20959838063837322,0.2744360902255639,0.06241701112694751,0.21254134063319413,-0.7032384524720818,-0.15867942300412397
Ift74,IFT74,0.11398073082485194,-0.01685745636868674,0.6729323308270677,0.1541881025026154,0.352750290219523,0.08035375993155647,0.14689526547770093
Rbm34,RBM34,-0.07841276769486161,-0.1310098069212957,0.39097744360902253,0.3721167085931474,0.5881097379760667,-0.1658419616573772,-0.005432389457701525
Clptm1l,CLPTM1L,0.03063459954884351,-0.10788030248843494,0.6127819548872181,0.3555738985646425,0.5727437082590845,-0.13560519809076688,0.12746411639293864
Serpinf1,SERPINF1,0.7587199667565434,0.34678931250553235,0.6578947368421053,0.19372857407322464,0.40211009920532353,0.5216014244424194,1.0069096151487962
Rnf103,RNF103,0.34820106048564625,0.13479307592514456,0.7030075187969925,0.09385111744605337,0.26651999256419273,0.2956967363932925,0.391916634865491
Rgn,RGN,0.02176585768889161,0.10486075987449611,0.4699248120300752,0.813308926501342,0.9035369286675586,-0.015402431066221245,0.06842469702827603
Acsl5,ACSL5,0.12189870657654023,-0.11672992007605654,0.5676691729323309,0.5836673142120434,0.7567889752071411,0.07498798719008803,0.15865452326665253
Eef1a2,EEF1A2,-0.09643316821006653,-0.0003504473583095802,0.34210526315789475,0.19372857407322464,0.40211009920532353,-0.19546747817711196,0.04269600845517285
Tsr3,TSR3,-0.09248442751222008,-0.30774998489368777,0.3007518796992481,0.10015401326620585,0.2757259487725544,-0.15016713679260896,-0.03560240260333103
Ppp1r21,PPP1R21,-0.15911344400645078,-0.36623212525233395,0.21804511278195488,0.01964464300443887,0.11639841788677864,-0.24606502771899752,-0.04041661288696208
Ccdc47,CCDC47,-0.12527775089534376,-0.2292484071121752,0.3007518796992481,0.10015401326620585,0.2757259487725544,-0.1817845365038231,-0.06922307431582997
Ankrd9,ANKRD9,0.13519774124302852,-0.057065785162404126,0.5225563909774437,0.8632489890081102,0.9285080853458766,0.011916489838383448,0.30322225158057314
Usp2,USP2,-0.37888180863954357,-0.13099679696000166,0.40225563909774437,0.4245418384051516,0.6352770355234643,-0.49961104732345873,-0.1960352717444218
Leng1,LENG1,-0.3232946508148249,0.0,0.19924812030075187,0.012786952522166564,0.09617338230308306,-0.36966275995767983,-0.2907937552798652
Pdss2,PDSS2,-0.39157664087704447,-0.544622766208529,0.16917293233082706,0.006140572194144666,0.07487341794367006,-0.4341519815731214,-0.3519953201361634
Cyb561d1,CYB561D1,0.029905974296878135,-0.038065907264213106,0.5413533834586466,0.74229062170785,0.864599432042442,-0.11787921797922563,0.11305909836377204
Tspan4,TSPAN4,-0.5523920219192262,-0.28065109724866977,0.29699248120300753,0.09385111744605337,0.26651999256419273,-0.6895252737869084,-0.43049801209974303
Cdk2ap2,CDK2AP2,-0.16280501782659051,0.1270817284075889,0.31203007518796994,0.12110349342230141,0.3088844297861805,-0.2004786034722379,-0.12071129504057687
Arl5a,ARL5A,0.3106509878127426,-0.22268209218447232,0.7142857142857143,0.07683168852350984,0.23837031364418929,0.2908549985917297,0.3473923232338745
Ncoa5,NCOA5,0.014596777592377208,-0.43648393407780484,0.5902255639097744,0.4617709847601852,0.6669494541298989,-0.09390938859924525,0.21156214918373717
Pnpla3,PNPLA3,-0.06866296264245486,0.08102604338034647,0.5075187969924813,0.9625335527087988,0.9804411536894276,-0.17752526390961876,0.03522903829694357
Hax1,HAX1,-0.21636728574139497,-0.02771296420195346,0.2781954887218045,0.06695061263751578,0.22123413980722303,-0.3239204421690336,-0.07728448259084608
Mapkapk5,MAPKAPK5,-0.33737312728467916,0.03302222039575553,0.22932330827067668,0.025148256323276677,0.13143700274903006,-0.410166387750986,-0.2385296411461184
Tm2d2,TM2D2,-0.13978477870867145,-0.18785489099283748,0.34210526315789475,0.19372857407322464,0.40211009920532353,-0.16593826506053233,-0.10906597879920277
Tmem53,TMEM53,0.036698595142876655,-0.6162875579110443,0.518796992481203,0.8879303817619925,0.9427085963782978,-0.044303444168640294,0.1056420989714546
